publisher,publish_year,publisher_month,publisher_day,author_num,title_word_num,body_word_num,word_num,image_num,bias,country
8,2020,5,15,1,8,526,534,1,5,2
8,2020,5,15,1,11,569,580,1,5,2
8,2020,5,15,3,13,1758,1771,1,5,2
8,2020,5,15,1,17,170,187,1,5,2
8,2020,5,15,1,13,201,214,1,5,2
8,2020,5,15,2,15,552,567,1,5,2
8,2020,4,16,1,8,265,273,1,5,2
8,2020,4,7,1,12,273,285,1,5,2
8,2020,5,14,1,13,293,306,1,5,2
8,2020,5,14,1,17,341,358,1,5,2
8,2020,4,29,3,12,2821,2833,1,5,2
8,2020,5,13,1,16,1719,1735,1,5,2
8,2020,5,15,1,17,554,571,1,5,2
8,2020,5,16,1,19,155,174,1,5,2
8,2020,5,14,1,22,384,406,1,5,2
8,2020,5,15,1,16,1050,1066,1,5,2
8,2020,5,8,1,11,80,91,1,5,2
8,2020,5,5,1,16,440,456,1,5,2
8,2020,5,14,1,17,306,323,1,5,2
31,2020,5,22,1,8,204,212,1,1,2
31,2020,5,22,3,5,2674,2679,1,1,2
31,2020,5,22,1,14,917,931,1,1,2
31,2020,5,22,3,12,620,632,1,1,2
31,2020,5,22,2,9,688,697,1,1,2
31,2020,5,20,1,9,672,681,1,1,2
31,2020,5,19,1,11,469,480,1,1,2
31,2020,5,19,1,7,1099,1106,1,1,2
31,2020,5,19,1,9,766,775,1,1,2
31,2020,5,17,1,15,1331,1346,1,1,2
31,2020,5,21,1,8,838,846,1,1,2
31,2020,5,21,1,18,922,940,1,1,2
31,2020,5,21,1,7,554,561,1,1,2
31,2020,5,20,1,11,1188,1199,1,1,2
31,2020,5,20,1,10,3094,3104,1,1,2
31,2020,5,19,2,12,430,442,1,1,2
31,2020,5,21,1,7,1161,1168,1,1,2
31,2020,5,21,2,10,993,1003,1,1,2
31,2020,5,19,1,18,227,245,1,1,2
31,2020,5,20,2,10,790,800,1,1,2
31,2020,5,17,1,9,613,622,1,1,2
31,2020,5,14,2,10,602,612,1,1,2
31,2020,5,22,1,9,602,611,1,1,2
31,2020,5,22,1,5,602,607,1,1,2
31,2020,5,22,1,11,602,613,1,1,2
31,2020,5,21,1,8,602,610,1,1,2
31,2020,5,21,1,6,602,608,1,1,2
31,2020,5,21,1,11,602,613,1,1,2
31,2020,5,20,1,10,602,612,1,1,2
31,2020,5,20,1,11,602,613,1,1,2
31,2020,5,20,1,5,602,607,1,1,2
31,2020,5,19,1,3,602,605,1,1,2
31,2020,5,19,2,7,602,609,1,1,2
31,2020,5,19,1,12,602,614,1,1,2
31,2020,5,19,1,7,602,609,1,1,2
31,2020,5,18,1,14,602,616,1,1,2
31,2020,5,18,2,8,602,610,1,1,2
31,2020,5,18,1,13,602,615,1,1,2
31,2020,5,18,2,9,602,611,1,1,2
31,2020,5,18,1,6,602,608,1,1,2
31,2020,5,18,1,7,602,609,1,1,2
31,2020,5,18,2,10,602,612,1,1,2
31,2020,5,17,1,10,602,612,1,1,2
31,2020,5,17,1,6,602,608,1,1,2
31,2020,5,16,1,6,602,608,1,1,2
31,2020,5,15,1,6,602,608,1,1,2
31,2020,5,15,1,8,602,610,1,1,2
31,2020,5,14,1,10,602,612,1,1,2
31,2020,5,19,1,9,602,611,1,1,2
31,2020,5,18,1,9,602,611,1,1,2
31,2020,5,20,1,10,602,612,1,1,2
31,2020,5,22,1,8,602,610,1,1,2
31,2020,5,22,1,9,602,611,1,1,2
31,2020,5,7,1,7,602,609,1,1,2
31,2020,3,11,0,3,602,605,1,1,2
31,2020,3,13,2,6,602,608,1,1,2
31,2020,5,19,1,9,602,611,1,1,2
31,2020,5,20,1,7,602,609,1,1,2
31,2020,5,8,1,4,602,606,1,1,2
31,2020,5,8,1,11,602,613,1,1,2
31,2020,5,19,1,5,602,607,1,1,2
31,2020,5,15,0,4,602,606,1,1,2
31,2020,5,15,1,8,602,610,1,1,2
31,2020,5,22,1,13,602,615,1,1,2
31,2020,5,14,1,6,602,608,1,1,2
31,2020,5,13,2,6,807,813,1,1,2
6,2020,5,16,1,23,280,303,1,5,2
6,2020,5,16,1,17,908,925,1,5,2
6,2020,5,15,1,19,716,735,1,5,2
6,2020,5,16,1,21,736,757,1,5,2
6,2020,5,16,3,21,346,367,1,5,2
6,2020,5,16,1,27,1616,1643,1,5,2
6,2020,5,16,1,25,1406,1431,1,5,2
6,2020,5,16,1,20,276,296,1,5,2
6,2020,5,16,1,16,399,415,1,5,2
6,2020,5,16,1,18,445,463,1,5,2
6,2020,5,16,1,21,175,196,1,5,2
6,2020,5,16,1,18,496,514,1,5,2
6,2020,5,16,1,20,486,506,1,5,2
6,2020,5,16,1,19,525,544,1,5,2
6,2020,5,16,1,13,822,835,1,5,2
6,2020,5,16,0,23,853,876,1,5,2
6,2020,5,16,1,15,338,353,1,5,2
6,2020,5,15,1,23,1962,1985,1,5,2
6,2020,5,16,2,16,429,445,1,5,2
6,2020,5,16,1,13,998,1011,1,5,2
6,2020,5,15,1,13,1526,1539,1,5,2
6,2020,5,15,1,14,872,886,1,5,2
6,2020,5,15,1,11,3403,3414,1,5,2
6,2020,5,15,1,19,1042,1061,1,5,2
6,2020,5,15,1,18,819,837,1,5,2
6,2020,5,16,1,21,637,658,1,5,2
6,2020,5,15,1,10,331,341,1,5,2
6,2020,5,15,1,28,1253,1281,1,5,2
6,2020,5,15,1,10,589,599,1,5,2
6,2020,5,15,2,15,830,845,1,5,2
6,2020,5,15,1,26,523,549,1,5,2
6,2020,5,15,3,8,100,108,1,5,2
6,2020,5,15,1,25,1186,1211,1,5,2
6,2020,5,15,1,17,959,976,1,5,2
6,2020,5,15,1,22,1086,1108,1,5,2
6,2020,5,15,2,11,2405,2416,1,5,2
6,2020,5,15,1,20,710,730,1,5,2
6,2020,5,15,1,14,980,994,1,5,2
6,2020,5,15,2,16,1113,1129,1,5,2
6,2020,5,15,3,16,550,566,1,5,2
6,2020,5,16,1,8,657,665,1,5,2
6,2020,5,16,1,31,1174,1205,1,5,2
6,2020,5,16,1,20,1078,1098,1,5,2
6,2020,5,16,1,31,1706,1737,1,5,2
6,2020,5,15,1,30,411,441,1,5,2
6,2020,5,15,2,12,408,420,1,5,2
6,2020,5,15,1,19,763,782,1,5,2
6,2020,5,15,1,19,124,143,1,5,2
6,2020,5,15,1,30,1059,1089,1,5,2
6,2020,5,15,1,32,283,315,1,5,2
6,2020,5,14,1,18,222,240,1,5,2
6,2020,5,10,1,15,699,714,1,5,2
6,2020,5,15,1,11,323,334,1,5,2
6,2020,5,10,1,13,259,272,1,5,2
6,2020,5,15,1,20,461,481,1,5,2
6,2020,5,15,1,22,621,643,1,5,2
6,2020,5,15,1,11,1375,1386,1,5,2
6,2020,5,15,2,17,586,603,1,5,2
6,2020,5,15,1,23,719,742,1,5,2
6,2020,5,15,1,30,1205,1235,1,5,2
6,2020,5,15,1,27,735,762,1,5,2
6,2020,5,15,1,24,335,359,1,5,2
6,2020,5,15,2,20,1768,1788,1,5,2
6,2020,5,15,1,17,586,603,1,5,2
6,2020,5,15,3,16,959,975,1,5,2
6,2020,5,15,1,16,352,368,1,5,2
6,2020,5,16,1,29,490,519,1,5,2
6,2020,5,16,1,29,942,971,1,5,2
6,2020,5,16,1,13,241,254,1,5,2
6,2020,5,16,1,40,662,702,1,5,2
6,2020,5,15,1,25,1168,1193,1,5,2
6,2020,5,16,2,13,992,1005,1,5,2
6,2020,5,16,1,22,814,836,1,5,2
6,2020,5,15,1,10,1151,1161,1,5,2
6,2020,5,15,1,21,702,723,1,5,2
6,2020,5,16,3,18,180,198,1,5,2
6,2020,5,14,2,19,1047,1066,1,5,2
6,2020,5,14,1,9,1077,1086,1,5,2
6,2020,5,13,2,14,2170,2184,1,5,2
6,2020,5,13,1,12,1457,1469,1,5,2
6,2020,5,12,2,9,1991,2000,1,5,2
6,2020,5,12,2,11,1058,1069,1,5,2
6,2020,5,11,1,21,865,886,1,5,2
6,2020,5,11,3,11,1262,1273,1,5,2
6,2020,5,11,2,12,1939,1951,1,5,2
6,2020,5,10,2,19,1214,1233,1,5,2
6,2020,5,10,2,10,635,645,1,5,2
6,2020,5,8,1,20,791,811,1,5,2
6,2020,5,8,2,15,701,716,1,5,2
6,2020,5,7,2,21,689,710,1,5,2
6,2020,5,6,2,16,1093,1109,1,5,2
6,2020,5,6,2,5,1431,1436,1,5,2
6,2020,5,5,2,11,1847,1858,1,5,2
6,2020,5,4,2,10,1971,1981,1,5,2
6,2020,5,3,1,14,2602,2616,1,5,2
6,2020,5,2,2,14,965,979,1,5,2
6,2020,5,1,2,13,1426,1439,1,5,2
6,2020,4,30,2,7,1875,1882,1,5,2
6,2020,4,30,1,8,991,999,1,5,2
6,2020,4,28,1,9,940,949,1,5,2
6,2020,4,28,2,9,1588,1597,1,5,2
6,2020,4,27,2,14,1711,1725,1,5,2
6,2020,5,16,0,18,367,385,1,5,2
6,2020,5,10,1,17,332,349,1,5,2
6,2020,5,15,1,28,1088,1116,1,5,2
6,2020,5,15,0,12,224,236,1,5,2
6,2020,5,15,1,18,412,430,1,5,2
6,2020,5,15,1,19,410,429,1,5,2
6,2020,5,15,1,12,430,442,1,5,2
6,2020,5,15,1,12,417,429,1,5,2
6,2020,5,15,1,14,413,427,1,5,2
6,2020,5,15,1,19,313,332,1,5,2
6,2020,5,15,1,18,392,410,1,5,2
6,2020,5,14,1,22,516,538,1,5,2
6,2020,5,14,1,15,441,456,1,5,2
6,2020,5,14,1,23,405,428,1,5,2
6,2020,5,14,1,32,526,558,1,5,2
6,2020,5,14,1,27,763,790,1,5,2
6,2020,5,16,0,20,345,365,1,5,2
6,2020,5,15,1,18,439,457,1,5,2
6,2020,5,14,1,18,472,490,1,5,2
6,2020,5,14,1,18,1044,1062,1,5,2
6,2020,5,14,2,15,177,192,1,5,2
6,2020,5,13,1,15,460,475,1,5,2
6,2020,5,13,2,17,1289,1306,1,5,2
6,2020,5,12,2,10,316,326,1,5,2
6,2020,5,12,1,14,252,266,1,5,2
6,2020,5,11,2,16,789,805,1,5,2
6,2020,5,15,2,14,1460,1474,1,5,2
6,2020,5,14,1,13,332,345,1,5,2
6,2020,5,14,1,19,659,678,1,5,2
6,2020,5,14,1,23,101,124,1,5,2
6,2020,5,14,1,27,364,391,1,5,2
6,2020,5,14,1,18,616,634,1,5,2
6,2020,5,14,1,28,1172,1200,1,5,2
6,2020,5,13,1,22,288,310,1,5,2
6,2020,5,13,1,27,137,164,1,5,2
6,2020,5,13,1,38,676,714,1,5,2
6,2020,5,12,1,33,2245,2278,1,5,2
6,2020,5,16,1,19,216,235,1,5,2
6,2020,5,16,1,16,505,521,1,5,2
6,2020,5,15,1,25,917,942,1,5,2
6,2020,5,15,1,13,188,201,1,5,2
6,2020,5,15,1,20,684,704,1,5,2
6,2020,5,15,1,21,262,283,1,5,2
6,2020,5,15,1,12,468,480,1,5,2
6,2020,5,14,1,15,461,476,1,5,2
6,2020,5,14,1,20,687,707,1,5,2
6,2020,5,13,1,31,815,846,1,5,2
6,2020,5,12,1,18,200,218,1,5,2
6,2020,5,9,1,12,828,840,1,5,2
6,2020,5,8,1,9,1224,1233,1,5,2
6,2020,5,7,1,17,233,250,1,5,2
6,2020,5,7,1,15,625,640,1,5,2
6,2020,5,6,1,24,345,369,1,5,2
6,2020,5,1,1,17,292,309,1,5,2
6,2020,5,16,1,8,25,33,1,5,2
6,2020,5,15,1,26,417,443,1,5,2
26,2020,5,18,1,14,508,522,1,7,2
26,2020,3,16,1,11,441,452,1,7,2
26,2020,3,20,1,7,180,187,1,7,2
26,2020,5,21,1,7,618,625,1,7,2
26,2020,5,21,1,16,812,828,1,7,2
26,2020,5,22,1,14,834,848,1,7,2
26,2020,5,22,1,14,632,646,1,7,2
26,2020,5,20,1,13,754,767,1,7,2
26,2020,5,21,1,14,637,651,1,7,2
26,2020,5,21,1,10,535,545,1,7,2
26,2020,5,21,1,10,924,934,1,7,2
26,2020,5,21,1,8,664,672,1,7,2
26,2020,5,21,1,12,926,938,1,7,2
26,2020,5,10,1,10,65,75,1,7,2
26,2020,5,1,3,10,2053,2063,1,7,2
26,2020,4,26,1,15,3307,3322,1,7,2
26,2020,4,17,1,12,790,802,1,7,2
26,2020,4,9,1,14,2033,2047,1,7,2
26,2020,4,14,1,16,416,432,1,7,2
26,2020,5,21,1,10,858,868,1,7,2
28,2020,5,23,3,7,611,618,1,8,2
28,2020,5,23,3,18,629,647,1,8,2
28,2020,5,23,3,15,854,869,1,8,2
28,2020,5,23,3,11,588,599,1,8,2
28,2020,5,23,3,18,586,604,1,8,2
28,2020,5,22,3,19,1005,1024,1,8,2
28,2020,5,22,3,20,274,294,1,8,2
28,2020,5,22,3,11,671,682,1,8,2
28,2020,5,22,3,7,670,677,1,8,2
28,2020,5,22,3,11,838,849,1,8,2
28,2020,5,22,3,14,702,716,1,8,2
28,2020,5,21,3,8,611,619,1,8,2
28,2020,5,21,3,25,728,753,1,8,2
28,2020,5,21,3,15,1198,1213,1,8,2
28,2020,5,21,3,14,661,675,1,8,2
28,2020,5,21,3,15,633,648,1,8,2
28,2020,5,21,3,17,621,638,1,8,2
28,2020,5,21,3,11,519,530,1,8,2
28,2020,5,20,3,20,1567,1587,1,8,2
28,2020,5,20,3,27,960,987,1,8,2
28,2020,5,20,3,16,1147,1163,1,8,2
28,2020,4,3,10,12,647,659,1,8,2
28,2020,3,27,10,6,1428,1434,1,8,2
38,2020,5,21,1,13,231,244,1,6,3
38,2020,5,21,1,19,583,602,1,6,3
38,2020,5,21,1,16,457,473,1,6,3
38,2020,5,21,1,19,444,463,1,6,3
38,2020,5,21,1,26,682,708,1,6,3
18,0,0,0,0,4,808,812,1,6,2
18,0,0,0,0,6,2516,2522,1,6,2
18,0,0,0,0,8,1200,1208,1,6,2
18,0,0,0,0,7,1058,1065,1,6,2
18,0,0,0,0,5,1409,1414,1,6,2
18,0,0,0,0,13,795,808,1,6,2
18,0,0,0,0,8,41,49,1,6,2
18,0,0,0,0,9,850,859,1,6,2
18,0,0,0,0,4,747,751,1,6,2
18,0,0,0,0,11,353,364,1,6,2
18,0,0,0,0,11,1211,1222,1,6,2
18,0,0,0,0,9,225,234,1,6,2
18,0,0,0,0,5,1544,1549,1,6,2
18,0,0,0,0,7,1431,1438,1,6,2
18,2020,5,1,0,13,526,539,1,6,2
18,2020,5,8,0,16,388,404,1,6,2
18,0,0,0,0,13,498,511,1,6,2
18,0,0,0,0,16,483,499,1,6,2
18,0,0,0,0,12,554,566,1,6,2
18,0,0,0,0,9,409,418,1,6,2
18,0,0,0,0,12,231,243,1,6,2
18,0,0,0,0,10,181,191,1,6,2
18,0,0,0,0,9,93,102,1,6,2
18,0,0,0,0,11,191,202,1,6,2
18,0,0,0,0,9,272,281,1,6,2
19,2020,5,23,1,15,408,423,1,6,2
19,2020,5,23,1,5,1251,1256,1,6,2
19,2020,5,23,1,8,14238,14246,1,6,2
19,2020,5,22,1,13,627,640,1,6,2
19,2020,5,22,2,12,771,783,1,6,2
19,2020,5,22,1,7,919,926,1,6,2
19,2020,5,22,1,17,589,606,1,6,2
19,2020,5,21,1,16,851,867,1,6,2
19,2020,5,20,1,15,407,422,1,6,2
19,2020,5,18,1,6,1971,1977,1,6,2
37,2020,5,22,0,12,845,857,1,6,3
37,2020,5,21,1,13,193,206,1,6,3
37,2020,5,21,1,20,461,481,1,6,3
37,2020,5,21,1,11,799,810,1,6,3
37,2020,5,20,1,10,1785,1795,1,6,3
37,2020,5,20,1,11,749,760,1,6,3
37,2020,5,19,0,14,887,901,1,6,3
37,2020,5,19,1,20,519,539,1,6,3
44,2020,5,21,0,19,159,178,1,8,3
44,2020,5,22,0,20,182,202,1,8,3
44,2020,5,22,0,21,280,301,1,8,3
44,2020,5,22,0,16,318,334,1,8,3
44,2020,5,22,0,11,286,297,1,8,3
44,2020,5,21,0,20,168,188,1,8,3
2,2020,5,23,0,10,1229,1239,1,8,3
2,2020,5,23,0,14,1229,1243,1,8,3
2,2020,5,23,0,7,1229,1236,1,8,3
2,2020,5,23,0,7,1229,1236,1,8,3
2,2020,5,23,0,19,1229,1248,1,8,3
2,2020,5,23,0,11,1229,1240,1,8,3
2,2020,5,22,0,13,1229,1242,1,8,3
2,2020,5,22,0,9,1229,1238,1,8,3
2,2020,5,22,0,4,1229,1233,1,8,3
2,2020,5,5,0,17,1229,1246,1,8,3
2,2020,5,22,0,14,1229,1243,1,8,3
2,2020,5,22,0,9,1229,1238,1,8,3
2,2020,5,22,0,8,1229,1237,1,8,3
2,2020,5,22,0,14,1229,1243,1,8,3
2,2020,5,22,0,6,1229,1235,1,8,3
2,2020,5,19,0,11,1229,1240,1,8,3
2,2020,5,20,0,12,1229,1241,1,8,3
2,2020,2,12,0,11,1229,1240,1,8,3
2,2020,5,5,0,9,1229,1238,1,8,3
2,2020,5,21,0,17,1229,1246,1,8,3
3,0,0,0,0,9,520,529,1,3,2
3,0,0,0,0,10,769,779,1,3,2
3,0,0,0,0,5,891,896,1,3,2
3,0,0,0,0,6,769,775,1,3,2
3,0,0,0,0,7,1149,1156,1,3,2
3,2020,5,5,0,8,887,895,1,3,2
3,0,0,0,0,5,1525,1530,1,3,2
3,0,0,0,0,8,1268,1276,1,3,2
3,0,0,0,0,5,1010,1015,1,3,2
3,0,0,0,0,8,1068,1076,1,3,2
3,0,0,0,0,7,1234,1241,1,3,2
3,0,0,0,0,8,806,814,1,3,2
3,0,0,0,0,4,1808,1812,1,3,2
3,0,0,0,0,3,904,907,1,3,2
3,0,0,0,0,2,1296,1298,1,3,2
3,0,0,0,0,6,1272,1278,1,3,2
3,0,0,0,0,10,1968,1978,1,3,2
3,0,0,0,0,4,1074,1078,1,3,2
3,0,0,0,0,4,1070,1074,1,3,2
3,0,0,0,0,7,1457,1464,1,3,2
3,0,0,0,0,6,1274,1280,1,3,2
3,0,0,0,0,10,837,847,1,3,2
3,0,0,0,0,4,1486,1490,1,3,2
3,0,0,0,0,9,1294,1303,1,3,2
3,0,0,0,0,5,1021,1026,1,3,2
3,0,0,0,0,8,1628,1636,1,3,2
3,0,0,0,0,9,1137,1146,1,3,2
3,0,0,0,0,8,1291,1299,1,3,2
3,0,0,0,0,8,1279,1287,1,3,2
3,0,0,0,0,9,1058,1067,1,3,2
3,0,0,0,0,11,972,983,1,3,2
3,0,0,0,0,15,307,322,1,3,2
4,2020,5,23,2,11,487,498,1,3,2
4,2020,5,23,1,16,605,621,1,3,2
4,2020,5,23,2,18,825,843,1,3,2
4,2020,5,23,2,12,445,457,1,3,2
4,2020,5,23,1,18,474,492,1,3,2
4,2020,5,20,2,12,620,632,1,3,2
4,2020,5,21,1,11,343,354,1,3,2
52,2020,5,23,10,11,763,774,1,3,2
11,2020,5,21,4,14,1435,1449,1,6,2
11,2020,5,21,4,13,2274,2287,1,6,2
11,2020,5,17,4,11,1068,1079,1,6,2
11,2020,5,15,3,12,1792,1804,1,6,2
11,2020,5,3,3,13,1613,1626,1,6,2
11,0,0,0,0,1,1613,1614,0,6,2
14,2020,5,23,0,28,540,568,1,3,3
14,2020,5,23,0,12,267,279,1,3,3
14,2020,5,23,0,10,49,59,1,3,3
14,2020,5,22,0,24,800,824,1,3,3
14,2020,5,22,0,7,848,855,1,3,3
14,2020,5,22,0,11,25,36,1,3,3
13,2020,5,23,1,8,692,700,1,3,2
13,2020,5,23,1,11,960,971,1,3,2
13,2020,5,23,1,15,777,792,1,3,2
13,2020,5,22,1,11,1528,1539,1,3,2
13,2020,5,22,1,14,734,748,1,3,2
13,2020,5,21,1,10,452,462,1,3,2
13,2020,5,21,1,20,1228,1248,1,3,2
13,2020,5,21,1,23,592,615,1,3,2
13,2020,5,22,1,15,2908,2923,1,3,2
13,2020,5,22,1,8,1461,1469,1,3,2
13,2020,5,22,1,12,1907,1919,1,3,2
13,2020,5,21,0,15,2350,2365,1,3,2
13,2020,5,21,1,12,667,679,1,3,2
13,2020,5,20,1,11,1268,1279,1,3,2
13,2020,5,21,0,12,668,680,1,3,2
15,0,0,0,3,5,300,305,1,6,2
58,2020,5,22,0,9,300,309,1,6,2
65,0,0,0,1,10,39,49,1,6,2
15,0,0,0,0,9,729,738,1,6,2
15,0,0,0,0,13,1300,1313,1,6,2
59,2020,5,23,6,20,1300,1320,1,6,2
60,2020,5,23,4,14,567,581,1,6,2
15,2020,5,22,2,19,98,117,1,6,2
15,0,0,0,0,1,98,99,0,6,2
53,2020,5,23,1,11,186,197,1,6,2
51,2020,5,23,0,7,2376,2383,1,6,2
66,2020,5,23,10,9,51,60,1,6,2
15,2020,5,23,1,12,996,1008,1,6,2
15,2020,5,22,0,14,596,610,1,6,2
15,0,0,0,5,17,1087,1104,1,6,2
64,0,0,0,3,24,581,605,1,6,2
15,0,0,0,0,15,1551,1566,1,6,2
51,2020,5,22,0,14,466,480,1,6,2
15,2020,5,22,0,15,276,291,1,6,2
54,2020,5,22,10,10,891,901,1,6,2
62,2020,5,22,2,10,535,545,1,6,2
55,0,0,0,0,11,341,352,1,6,2
50,0,0,0,1,3,1081,1084,1,6,2
49,2010,7,6,0,3,1081,1084,1,6,2
51,2020,5,23,0,11,1863,1874,1,6,2
56,2020,5,23,2,14,894,908,1,6,2
15,2020,5,21,2,11,894,905,1,6,2
61,0,0,0,0,13,344,357,1,6,2
15,0,0,0,0,8,506,514,1,6,2
15,0,0,0,1,12,692,704,1,6,2
51,2020,5,23,0,10,1005,1015,1,6,2
57,2020,5,21,7,10,599,609,1,6,2
63,2020,5,23,1,14,598,612,1,6,2
48,0,0,0,1,5,52,57,1,6,2
48,0,0,0,1,5,47,52,1,6,2
5,2020,5,23,0,9,514,523,1,2,2
5,2020,5,23,0,9,1186,1195,1,2,2
5,2020,5,22,0,9,482,491,1,2,2
5,2020,5,21,8,11,336,347,1,2,2
24,2020,5,23,1,5,94,99,1,6,2
24,2020,5,23,1,16,598,614,1,6,2
24,2020,5,23,1,9,377,386,1,6,2
24,2020,5,23,1,11,1859,1870,1,6,2
24,2020,5,23,0,14,524,538,1,6,2
24,2020,5,23,0,19,328,347,1,6,2
24,2020,5,22,0,14,398,412,1,6,2
24,2020,5,22,1,10,533,543,1,6,2
24,2020,5,22,1,9,288,297,1,6,2
24,2020,5,22,0,11,198,209,1,6,2
24,2020,5,22,2,11,318,329,1,6,2
24,2020,5,22,0,7,383,390,1,6,2
24,2020,5,22,0,21,1158,1179,1,6,2
24,2020,5,22,0,12,1837,1849,1,6,2
24,0,0,0,0,1,1837,1838,0,6,2
24,2020,5,21,0,11,360,371,1,6,2
24,2020,5,21,0,10,878,888,1,6,2
29,2020,5,23,1,12,680,692,1,3,2
29,2020,5,23,1,14,609,623,1,3,2
29,2020,5,23,1,8,1210,1218,1,3,2
32,2020,5,23,0,20,1036,1056,1,7,3
32,2020,5,23,0,17,463,480,1,7,3
32,2020,5,21,1,16,479,495,1,7,3
32,2020,5,22,0,21,328,349,1,7,3
32,2020,5,21,0,20,348,368,1,7,3
32,2020,5,23,0,11,307,318,1,7,3
32,2020,5,23,0,19,546,565,1,7,3
32,2020,5,21,0,17,1619,1636,1,7,3
32,2020,5,23,0,7,36,43,1,7,3
10,2020,5,22,1,11,640,651,1,3,3
10,2020,5,22,1,12,1066,1078,1,3,3
10,2020,5,22,1,13,656,669,1,3,3
10,2020,5,21,1,17,615,632,1,3,3
10,2020,5,21,1,13,824,837,1,3,3
12,2020,4,30,1,13,265,278,1,8,3
16,2020,5,22,0,11,700,711,1,6,3
16,2020,5,22,0,14,279,293,1,6,3
20,0,0,0,0,14,203,217,1,8,2
20,0,0,0,0,8,2458,2466,1,8,2
20,0,0,0,0,12,4185,4197,1,8,2
20,0,0,0,0,7,2454,2461,1,8,2
20,0,0,0,0,12,125,137,1,8,2
20,0,0,0,0,8,202,210,1,8,2
20,0,0,0,0,10,1851,1861,1,8,2
20,0,0,0,0,17,1229,1246,1,8,2
20,0,0,0,0,17,1607,1624,1,8,2
20,0,0,0,0,14,278,292,1,8,2
20,0,0,0,0,13,1072,1085,1,8,2
20,0,0,0,0,6,993,999,1,8,2
21,2020,5,22,0,18,2791,2809,1,8,2
21,2020,5,22,0,12,661,673,1,8,2
21,2020,5,21,0,18,1159,1177,1,8,2
21,2020,5,18,0,22,4414,4436,1,8,2
21,2020,5,15,0,24,1219,1243,1,8,2
21,2020,5,1,0,10,810,820,1,8,2
21,2020,5,1,0,12,2804,2816,1,8,2
21,2020,4,30,0,18,477,495,1,8,2
21,2020,4,29,0,14,358,372,1,8,2
21,2020,4,22,0,9,3721,3730,1,8,2
21,2020,4,11,0,15,1665,1680,1,8,2
21,2020,5,3,0,13,1849,1862,1,8,2
21,2020,4,24,0,22,1551,1573,1,8,2
21,2020,4,17,0,22,2102,2124,1,8,2
21,2020,2,25,0,11,253,264,1,8,2
21,2020,2,4,0,8,1120,1128,1,8,2
21,2020,3,26,0,11,1337,1348,1,8,2
21,2020,7,24,0,19,1192,1211,1,8,2
21,2020,5,14,0,14,1081,1095,1,8,2
21,2020,5,10,0,25,1659,1684,1,8,2
22,2020,5,22,1,12,383,395,1,8,2
22,2020,5,21,1,13,314,327,1,8,2
22,2020,5,21,1,14,602,616,1,8,2
22,2020,5,20,1,11,368,379,1,8,2
22,2020,5,19,1,11,449,460,1,8,2
22,2020,5,18,1,15,562,577,1,8,2
22,2020,5,18,1,13,625,638,1,8,2
22,2020,5,4,1,12,164,176,1,8,2
22,2020,4,19,1,11,449,460,1,8,2
22,2020,4,10,1,14,545,559,1,8,2
23,2020,5,6,0,8,88,96,1,8,2
23,2020,5,23,0,16,606,622,1,8,2
23,2020,5,22,0,20,1138,1158,1,8,2
23,2020,5,22,0,9,556,565,1,8,2
23,2020,5,21,0,10,371,381,1,8,2
23,2020,5,18,0,13,604,617,1,8,2
23,2020,5,17,0,27,1049,1076,1,8,2
23,2020,5,21,0,9,1466,1475,1,8,2
23,2020,5,14,0,19,718,737,1,8,2
23,2020,5,20,0,18,581,599,1,8,2
23,2020,5,11,0,15,663,678,1,8,2
23,2020,4,30,0,13,1046,1059,1,8,2
23,2020,4,28,0,15,590,605,1,8,2
23,2020,4,25,0,17,757,774,1,8,2
25,0,0,0,0,1,705,706,0,8,3
